feature_1,feature_3,feature_4,feature_7,category_1_encoded,category_2_Region B,category_2_Region C,feature_6_div_feature_8,cube_feature_5,target
0.466094259333671,-0.225203437942283,0.378760673630842,1.13040388862226,2,0,0,0.973891579778641,0.473026587369208,1
-1.16866753470291,1.38247323555883,-1.01217985671356,-1.08164515852139,0,0,0,-1.29910874532938,-3.85222696662572,0
0.64548184344905,-0.679541560341912,0.694260438260263,-0.539481031531429,3,0,1,1.16353731393077,0.00534504887262796,1
-0.955997219741764,1.32976598515883,-1.06208781522783,0.494394483476039,0,1,0,1.04054070135162,-0.157295037168057,0
0.773631754423182,-0.908905500266781,0.632955102302626,0.293056518077273,3,1,0,2.86042158558535,1.31616246471086,1
1.13836580373077,-1.55411779310842,0.992022058984277,2.5713794610236,3,1,0,0.980847109512411,-0.155105836059532,1
-0.804807050567683,0.384163746550259,-0.574262176122449,0.554769896237493,0,0,0,-0.803869302017204,0.127333864896487,0
0.946707454028159,-1.20946157688939,0.970710537317024,0.396356361758561,3,0,1,1.18102379380689,-1.53708994389,1
0.406155946703664,-0.253454900773766,0.521884019318757,-0.488934615137327,2,0,0,0.662614905159779,0.00890757809641272,1
0.807969303265429,-0.957325522818784,0.46731897377089,1.30858934046206,3,0,0,1.15905715333235,-0.358197292999887,1
1.86309736254497,-1.8181722800104,1.62916804594095,-0.111504309741864,3,1,0,0.157005844087724,-1.5489110320869,1
-0.240007090576658,0.575718308014689,-0.252238576216085,-0.171681638592791,1,0,0,0.497352772743198,0.0724453338937953,0
-0.739082096373618,0.534538370324276,-0.723735529251232,0.172913972708517,0,1,0,0.285645528845333,0.113387121953735,0
-0.872383559308465,0.98881499565906,-0.824751445216436,-0.93190992422256,0,1,0,0.862457340056807,4.72523512014009,0
-0.800023890489924,0.926824293240924,-0.872559458342695,-0.165331262671254,0,1,0,0.637974831758519,0.204896485749018,0
-0.0747904843249334,-0.0980943983905346,0.136240350812515,0.684531823602493,1,0,1,1.29611844863202,0.000197018436329033,0
0.33583361575314,-0.0732060462635748,0.298036123618635,-1.24021076388058,2,1,0,1.01409312976508,2.9429528628028,1
0.272548310274355,-0.338752940672523,0.361330652385032,1.30427662956977,2,1,0,1.00703730348191,1.48506948338481,1
0.81299893936097,-0.911961156442244,0.589253062096528,-0.100120009531263,3,1,0,3.02134420931473,0.00514393866377659,1
0.0136694900620791,0.409376678061404,0.287409345577682,0.143189301496222,2,0,0,-27.0658464708196,7.99665896211369E-05,1
1.42792417451698,-1.35974735615034,1.1906810311554,-1.47715854464726,3,0,0,0.9691426499667,3.61474890840505,1
-0.258924317065334,0.450019500459641,-0.35891223261811,0.195626217052712,1,1,0,0.37964106657339,0.0686627780541764,0
2.67145391097833,-2.46672912960725,2.60563008729474,-0.513085055650633,3,1,0,1.29621424507769,0.412297448545758,1
0.6151589950147,-0.762877444544617,0.565384620611089,-0.680691780095396,3,0,0,0.67944431838245,-2.91154584213224,1
-0.840616924742361,1.11147274997617,-0.947196293486747,-1.21606061951365,0,0,1,0.886070422358311,0.438906874557807,1
-1.05045301555783,0.974023810181805,-1.22365101723362,-1.29988648191024,0,1,0,0.929489692887825,-0.534100079238171,0
0.474576156131507,-0.597500703633904,0.192024324475558,-0.580345164852684,2,1,0,0.749731196590467,-2.34187441808859,1
-0.218481711320947,0.167639900933809,0.0432655922641635,0.126423285447283,1,1,0,2.77754149093461,1.7935252661179,0
0.701880810231547,-0.846037486585449,0.598897565405841,1.29380210813516,3,1,0,3.08062025643604,0.295458844759983,1
0.465509822107206,-0.313170569020748,0.274276415450245,-1.92744343288296,2,0,0,0.942008303500428,-0.0316797836800355,1
-0.0705956298875323,0.124584765486826,-0.0550771884647456,0.173139434554936,1,0,0,-0.13107158248622,-0.0127792954544365,0
-0.830442138588884,0.750692750404129,-0.617765373037229,-0.58993742111853,0,0,1,1.05982836432987,-1.14242548350837,0
-1.48630933187691,1.65743913552389,-0.94066150987271,-0.795340506928974,0,0,0,1.09241479086114,-4.87061549174278,0
-0.437465066857936,0.391424569455871,-0.492653709314946,-1.13981335920997,1,1,0,0.919035473671787,-0.139019809164535,0
0.841681548610456,-0.930151458147488,0.633204707434268,1.13535939751124,3,0,0,0.907898456808166,-1.78957744328247,1
0.211093120689507,-0.208078299888234,0.054038015057339,2.22597617393278,2,1,0,1.37067784823027,-0.0191113030077606,1
-1.22210983377884,1.34420555872232,-1.46089680113888,-1.21345549742982,0,1,0,1.00125924885421,1.56133340146472,0
0.170926614521416,-0.0982609248051692,-0.271867114945283,-1.37772509658091,2,1,0,0.679234488842337,-2.35626313950998,0
0.379193376420897,-0.463249550017409,0.0754914032740534,-1.75017225454106,2,0,0,1.05602164517763,-2.8053410720678,1
-0.866829758059086,1.05729924735146,-1.11755835526284,0.217906176472768,0,1,0,0.752688741092275,2.72413674988714,0
0.15182569839982,-0.201887396265801,0.503038032200301,1.46253888259687,2,1,0,1.5852302659911,0.620454648740059,1
0.0580516752687671,-0.192833690547498,-0.099433953760617,0.315403801418887,2,0,0,0.726397990241357,-3.68331580469657,1
-1.12121600649334,0.852130424722047,-1.2062774918785,-0.95095359378121,0,1,0,-9.68574299674834,-3.06477861494063,0
0.352165546518901,-0.164607063133135,0.732748703339043,0.226965564579802,2,0,0,0.0744250760440004,0.267501025680695,1
0.551459735089288,-0.56420644520385,0.29601324281681,-0.300893100834388,3,0,0,0.483480765325888,-0.0883259601468957,1
1.06419951162957,-1.04974698261623,0.853776866744268,0.646924770606054,3,0,0,1.62704820609497,0.475072665618583,1
1.03548387027875,-0.852303828524598,0.627929081784169,0.747603706359682,3,0,0,-0.000563902389408729,-0.0350271712226085,1
-1.35163380816098,1.2876166498657,-1.2998174619789,0.786232741255302,0,1,0,0.799565691513366,4.28419329479852,0
-0.919812910494873,0.664562204913026,-1.23680074902045,-2.10790369875069,0,0,0,1.26591646757164,0.310578799115957,0
0.506545012087649,-0.506626819515935,0.612947524988371,-0.562570097685342,3,1,0,-0.343650766278809,-3.84560407896671,1
0.50531848522301,-0.457440437292474,0.521699025658648,-0.409412270418372,3,0,0,0.90826562373,-0.198517322822174,1
0.506557204641788,-0.573574743848228,0.799031793497035,1.33451886416455,3,0,0,0.926810010781789,0.011253919140429,1
2.67263696295641,-2.61324428415393,2.73169568550188,-0.20311361232188,3,0,1,-2.55922394363919,-1.8916460667528,1
0.56138137086988,-1.07716174421517,0.494944023168265,-0.183398180460732,3,0,0,0.987849457131166,-5.08357602083086,1
1.11575596606012,-0.919628528702943,0.846329175379349,-0.630642805283503,3,1,0,-3.8496366364551,-3.07053448086618,1
0.937504090984422,-0.803132589735385,1.38316992380431,1.1897883981214,3,1,0,1.1844276716395,0.000677227632919037,1
0.640413655380358,-0.565947681793389,0.659851693475682,1.50810158353309,3,0,0,1.58638320244383,0.0985403289506385,1
-0.308613481006856,-0.356540610929899,-0.348524972411096,-1.5213260580049,1,1,0,1.13468089853414,-2.78164210396507,0
0.746029238580961,-0.507746003155875,0.783285319229924,-1.00635410384414,3,0,0,0.905228915924728,0.190960463491223,1
-0.757822933207985,0.568568166970413,-0.398710815115344,0.866069355052317,0,1,0,1.11171740555036,0.0686577481514151,0
-0.231593902213129,0.133649385355792,-0.162020305235073,0.0514853302631594,1,1,0,-0.00670363986102562,3.5642666560816,0
-0.47560500507137,0.451558989928061,-0.409328761555419,1.67402148824381,1,0,0,0.942805387912931,1.65911409930793,0
0.0812854028914212,-0.00285642764759338,0.112751460460927,0.61432380704346,2,0,1,2.21460415133989,3.6459884412983,0
2.27334044195074,-2.20269629603396,2.24975327201341,0.998703484478288,3,1,0,0.823420595720265,4.2383322270441,1
-1.83229865935611,2.05596215816166,-1.65666185669937,-0.866809787952342,0,0,0,0.680704467573683,-0.00815250770879584,0
0.674646531899072,-0.528772657489846,0.833485444965616,0.484411671320595,3,0,1,0.943146886413742,-5.53309032101583E-05,1
-1.58239270522576,1.67107563705526,-1.90832659408392,0.138546517736191,0,0,1,1.5047115905403,-0.426396259451391,0
-0.462418337367012,0.556069713312671,-0.796125055789372,-0.585217720553977,1,1,0,0.571238201989185,3.58704418203047E-05,0
1.06999125222445,-1.31761019500486,1.11437985691445,0.518469290327537,3,1,0,1.53618355904312,-1.75457280082065,1
0.0640122261484904,-0.218269054780307,0.196063643625473,-1.67121717449082,2,1,0,1.0614782852918,0.213408523535407,1
-1.05718029940599,1.26210931064673,-0.789644426097071,-0.293221606564418,0,1,0,0.57147092224733,-4.42562184914248,0
-0.701350707785289,0.885715518876501,-1.21451273864024,-1.06124900361615,0,0,0,1.0667952168052,-0.758523687947946,0
0.66810562353723,-0.540593347429547,0.674731327257335,-1.73790575476495,3,1,0,0.989783331082234,-1.02248878112663,1
-0.716138859597738,0.628882021820161,-0.61885876365178,1.45793826568709,0,1,0,0.888364955242011,3.51580117387439,0
0.21341482775885,-0.0370351454826792,0.337029696451756,-1.05806147893644,2,0,0,1.13208004241926,-1.84392276204636,1
0.0456453126357045,-0.281994241296077,0.252431949565718,-1.22131924941773,2,0,0,1.35764875667123,2.50093994963253,1
-0.63880939246061,0.869945750850799,-0.517318297883332,0.170308476008603,0,0,0,0.860881440681921,-2.1839257966537,0
