feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target,category_1_encoded,category_2_Region B,category_2_Region C
-1.69254793190391,-1.70444937232454,1.69514201077448,-1.83819674206554,-1.51342978187356,0.0520086573414031,-0.41793256442203,-0.237113908376482,0,0,1,0
-0.551125775915901,-0.644185947559914,0.480522703928058,-0.715735102062095,-1.56465592342488,0.940746172232555,0.290293889529055,0.801579924033943,1,0,1,0
-0.993450765781683,-1.15455114358609,0.881472957827809,-1.00109609462096,-0.500883428746705,0.0356166901022366,-0.360155381212244,-0.0836406824462824,0,0,0,0
0.309419755178566,0.234956790145821,-0.689210918985112,-0.0754256318470026,-1.05671503861714,1.48265177623423,1.26679608304989,1.37581951791486,0,2,0,1
-0.890555561074951,-0.905258987846473,0.90818188136675,-0.971307596711052,0.760827569047425,1.61292113668433,1.85147929105472,1.71151917659965,0,0,0,0
-1.38563635855425,-1.31346652614474,1.15983742593721,-1.10125722870333,1.55567481874458,1.60333782883814,2.46051776421819,1.43486476776064,0,0,1,0
1.43981787585416,1.44885385715552,-1.48400994468616,1.42113984266219,0.563632287134213,-0.0558807177756938,0.147461462709385,0.150653136576686,1,3,1,0
-0.220753024441883,-0.0634499251516336,0.650461214783362,-0.00614416882976484,0.539928637006249,-0.49922654167986,-0.331281143775608,-0.833640112047284,1,1,0,0
0.0672011598891316,-0.0352068627004679,-0.172903375335256,0.181123867887455,-1.70533452974301,-0.0326308420521378,-0.363567257127511,0.0751694740156055,0,2,0,0
-1.39785383707672,-1.30461061323305,1.47024876104944,-1.12721600232225,0.046296829431789,1.18394701011346,0.983074324767475,0.99870890862663,0,0,1,0
-0.533547582105088,-0.526743829069542,0.72771575599537,-0.609044485236049,1.10217883255795,1.12101066493233,1.04455543519596,1.10931580635187,0,0,0,0
0.109803965243611,0.176022100044932,-0.0576655191877676,0.154741366329919,0.537628599154322,-2.59398705952283,-2.26214851404095,-2.34472062653009,1,2,0,0
-1.12909292924673,-1.16602040775504,1.21447148025027,-0.98609276646531,-0.939164850408046,0.323778212610846,0.158826711389886,-0.0556778683009652,0,0,0,0
0.369749486838543,0.471241145905411,-0.453400588245922,0.659177393831247,1.21085507963957,-2.48287033870102,-1.74512540720102,-1.97183319653013,1,2,0,0
-0.588777353018558,-0.557452272917155,0.555211158439198,-0.571011865645682,1.61232655999329,-0.0172750716748136,0.540456462493008,-0.0684272242327485,0,0,0,0
-0.285468039088568,-0.351048429253819,0.0978417678140375,-0.357712720169047,-0.761776769792276,-0.552534430892296,-0.404712255273109,-0.0645296922941659,0,1,0,0
-0.589825794799882,-0.588482249538803,0.773197199437618,-0.532573316010986,-1.01082622473321,-0.875742023511804,-0.913009783404028,-0.808505990884993,1,0,0,1
1.81939458210905,1.78441531458531,-2.21658481616149,2.05683498929033,-0.55555656514051,0.894170718043612,0.718777669662103,1.15927524029075,1,3,0,1
-0.0123462423115788,0.0345315368782201,0.2065299107438,0.247163380664586,-1.5094067820932,-0.676690874670315,-1.37196756229027,-0.624571722106772,1,1,1,0
-1.03751189834711,-1.14751878201053,0.779290110605814,-1.00886932295391,1.29730518008751,-0.00723652197384102,0.408577969716953,0.0544287997798081,0,0,0,0
0.808445212757444,0.799905131722864,-0.63636481765418,0.593849118893006,1.49082238714062,-0.975930097781471,-0.520337427609757,-0.891351890570508,1,3,1,0
-1.19766883009853,-1.15300815500198,1.1546955327228,-1.20350248102945,0.465519400277207,0.0801231356628152,-0.122497858829029,0.0165603545125246,0,0,0,0
0.205958377449023,0.207036092186425,-0.460502863713035,0.167827519164339,0.91940076469024,1.01013178702072,1.28563540423239,0.879578178414565,0,2,0,0
-1.92301798397535,-1.78122742194703,2.08584149337839,-1.50140727125201,0.587960192155872,-0.918732843829567,-0.51981613260083,-0.810789190051866,0,0,0,0
-1.30305314019936,-1.22081214462723,1.52079454164945,-1.26433089721369,-0.421062475274185,0.674456581491332,0.602617380660638,0.763034747575664,0,0,1,0
0.194174959622239,0.19136848672357,-0.000293297553363641,0.440428658257684,0.461152535313715,0.0620315485818585,0.33134008477284,0.111115359470494,0,2,0,1
0.725900597468951,0.741857882234555,-0.600466222237881,0.634989236760513,1.16875106892293,0.0524098239345794,0.392773892256739,0.172390211363126,1,3,1,0
0.169147035259275,0.196074477301332,-0.634716456700314,0.104387788904575,1.07725982567505,-0.365069341244559,-0.108507601723718,-0.720657030343816,0,2,0,0
-0.11263390910602,-0.0735503674609661,-0.151848323406615,0.0245046584598167,-1.44740554051722,0.814555577768379,0.827881285307356,0.981982150205707,0,1,0,0
-0.294706333142994,-0.472103717409808,0.560566305136232,-0.162064845723813,-0.125776059299953,0.706976441312681,0.633590934545774,0.475790660267742,0,1,0,1
-1.45064672515159,-1.47251525783402,1.44014977978464,-1.51093150469877,-0.351897909370402,-0.137321215461433,-0.936624060924261,-0.538857476778981,0,0,1,0
-0.705808381301153,-0.847493944114981,0.347076349302447,-1.34470190120371,0.876704462841398,0.215483647212867,-0.257494518170616,0.652308376141985,0,0,1,0
-0.451331245785145,-0.324864547776018,0.320377008797461,-0.62660893995592,0.00853671036107904,0.782613287775527,1.03422249192363,1.07661981510754,0,1,1,0
1.0387434794294,1.02577987957798,-1.25190925240384,1.08881521000412,-0.516850205642242,0.571151776509276,-0.150139232442375,0.528587862383955,1,3,0,0
0.33825494116797,0.316464237825704,-0.381593441343646,0.0326628610790142,0.718546162874012,-0.319124441474913,-0.24809467148616,-0.0406122446492708,1,2,0,0
-1.72997484552891,-1.63324965134638,1.69682178477245,-1.79950214231713,-0.0877508559907079,1.22633827419184,0.724004931442819,1.0641901270936,0,0,0,1
0.319076956742797,0.357487986384834,-0.292535621021073,0.364226528916328,-0.839260193680167,0.909791962461245,0.495005516199711,0.733265749936268,1,2,1,0
-0.377153020693041,-0.486037415497357,0.371010291335379,-0.960821498804854,1.35613697452739,2.21882553963179,2.44972340330737,1.9303618167904,0,1,0,1
-0.663669139653533,-0.667639803831354,0.952246766136691,-0.738260302704463,-1.3365941661393,-1.64477577704411,-2.02005867219177,-1.70478637211221,0,0,0,1
0.601423154312113,0.564248244718991,-0.532472370893895,0.341188226315448,-1.66552689309636,0.739587132790954,-0.0243168483160745,0.625387127263945,1,3,0,0
1.01309729360422,0.835955383287048,-0.947711211176547,0.547780642131473,-1.22968708593698,1.21204368447675,0.948963661488409,0.956578819803382,1,3,0,0
0.915196924003309,0.84152473155334,-0.705009989112682,0.689510662398153,-1.1613365851243,1.05782492066011,1.36433742296017,0.286521496559685,1,3,0,0
-0.823004145074778,-0.83703451339795,0.763687181367799,-1.042471172868,0.135545083486662,-0.262522919904304,-0.0504742574147505,-0.295948141186522,0,0,0,1
-0.302667098728354,-0.313051740327891,0.0547232335290509,-0.217515559435012,0.436292582859452,-1.42811227260047,-1.41756468404059,-1.58265454869735,0,1,1,0
0.32612545443103,0.178609284982789,-0.0928860144827477,0.41654145704357,-0.174235462516053,-0.000643378923173607,1.63704562544252,1.58706027741498,1,2,0,0
0.958654470852916,1.06450235800529,-0.000293297553363641,0.998170638337364,-1.02095154907783,-0.50292790003703,-0.239427023289088,-0.535324021903311,0,3,0,1
-0.469528597527269,-0.477681641279584,0.507701906790709,-0.590432816482489,-1.27028449383334,-0.307376857259142,-0.323627180691057,-0.136618908271985,0,1,1,0
-0.181367501699766,-0.177578346079242,0.0568926097898683,-0.254566437338593,-0.0234142293047477,-0.000643378923173607,1.49282240811989,2.03586111638742,0,1,0,1
-1.08524896676669,-1.04072631734932,0.986550675159081,-1.253930172304,0.230597658796425,-1.33359827341594,-0.983639129928965,-1.56716090196193,0,0,0,0
-1.17348122107978,-1.24446124570455,1.37149272901128,-1.49308900624332,-0.675288221601181,0.862294947825271,0.453006170819173,0.492607906620853,0,0,1,0
0.798608886502667,0.837531815196905,-0.621847212194952,0.520764275442954,-0.964598341701837,-0.788481417486867,-0.954139274558901,-1.04959434782358,1,3,0,1
1.33240491754436,1.28783299513799,-1.20932175157097,1.03313990318767,-1.44901556118231,-0.811516406360534,-1.22549806843889,-0.97836012726452,1,3,0,0
-0.0697917748071542,-0.157828863485552,0.229558336579607,0.1649177500496,-1.63727259726353,0.178718679400685,-0.0792540544478108,-0.00988914401552798,0,1,1,0
0.986131702061583,1.03538414640763,-0.897666856791028,0.905348324943328,-1.36192020719039,0.712704430727033,0.163744092091257,0.890227484887909,1,3,1,0
0.355944005713062,0.498508182789598,-0.339858975392903,-0.0716990350985291,0.842310213842993,1.00012882386951,1.51346295120465,0.979390419976154,1,2,0,0
-0.632447015345448,-0.558936391313391,0.611335218224728,-0.669976979230234,-0.536533690918172,1.13792041994937,0.864515868145161,0.60470986255734,0,0,0,0
0.355707971792368,0.442768410746123,-0.122528822354707,0.136476018222847,-1.63320449106389,-0.000643378923173607,-1.16821660981458,-0.913176508181034,1,2,0,0
1.51088520973306,1.45028041612126,-0.000293297553363641,1.46704850004685,0.0320542995375758,-1.19757557202648,-0.903795541068909,-1.13687666834251,0,3,0,0
-0.034267745105232,-0.190934352169646,0.10803435714927,-0.196464214470865,0.128704106410841,-0.356919821897783,-0.188002523234553,-0.586533423555239,1,1,0,0
1.53700694525185,1.67250135710527,-1.73853007274602,1.68873312680232,-0.243244567683628,0.367474956358714,0.425995920008717,0.360067688759828,1,3,1,0
-2.57105219132793,-2.35640517420611,2.50073503376479,-2.36207043306899,-1.34478642205972,-0.000643378923173607,-0.595813251079982,-0.410966345326056,0,0,0,0
0.80781452352475,0.95272180782752,-0.876946528421507,0.88468803012872,0.886952946050085,-2.59398705952283,-2.6682191321175,-2.70685784195864,1,3,1,0
0.0863639696432359,0.0521463672857139,-0.25182368718185,-0.228161354599769,0.658730887254206,-1.915179388103,-1.25699301009861,-1.94101221659238,0,2,1,0
-0.292648228547117,-0.404565334225549,0.458936824259135,-0.415393278796663,-0.360877474328535,-0.249675118557174,-0.328473333813231,-0.211134897503851,0,1,0,0
0.0909916927227875,-0.0144914126194367,-0.36605537877679,0.188601618006265,-0.409073465169793,0.900411177475806,0.919031384121105,1.19463806611047,0,2,0,1
-1.95040785826706,-2.10425251701521,2.01730722378899,-1.74747571775279,-1.18803683008636,-0.946832292063211,-1.24443981392463,-0.672874172751816,0,0,1,0
-0.214759965575897,-0.224920590249761,0.245225242861314,-0.267521264301305,0.882040956475377,0.772216377837547,1.08278890290872,0.453634571644245,0,1,1,0
0.351503066858369,0.505220136097292,-0.726163185884332,0.484339578025353,0.348684944242765,-1.56766163042711,-1.07712652349295,-0.856875145952953,1,2,1,0
1.45183977919501,1.4285684473398,-1.57820182379374,1.53145732863201,-1.431000775716,0.271000464087672,-0.0796707578912357,0.540270993210138,1,3,0,0
-0.507911407733927,-0.476367335965643,0.570451421184355,-0.180964219807147,-0.418605774238775,0.278645692916062,-0.0997100699362132,0.0879749500617203,0,0,1,0
-0.792840675841137,-0.654874977427579,0.897279858260055,-0.74630426992425,1.40166658590267,0.494757162131703,0.480284352449252,0.246278161811171,0,0,0,0
-0.491699458498813,-0.529197240271028,0.461268977426646,-0.39022731829256,-0.161199175468541,-1.05561367241755,-0.907568536800277,-0.910891977303689,0,0,0,1
0.89960856151535,1.09206827025066,-0.78728911120126,0.936211294059077,-0.602663587389519,-1.62175003053608,-1.81774838171277,-1.35233887205396,1,3,0,1
0.323658961261736,0.515253660371103,-0.35523592541582,0.58413492403494,0.501824692646152,0.764848575617983,1.10941313073801,1.14781714859054,1,2,1,0
-0.519191798393991,-0.52988509332529,0.533304838577556,-0.336618209100438,-1.02510431024681,-1.59920924553369,-2.13232936443688,-1.37942979259306,0,0,1,0
0.504809425978452,0.444545371576676,-0.468249580664733,0.196771512941307,0.0862232537648367,-0.806453755768599,-0.330821750724723,-0.924368841704044,1,3,1,0
0.0962114795023907,0.162759980785086,0.0864025196610419,0.0643555213415269,0.590980979353839,1.46353520727831,1.47494486046922,1.24332216796402,1,2,1,0
0.951880203262953,0.911445829030289,-1.11304603185447,1.10270397940429,1.23303503150749,0.181065951940338,0.250133394021413,0.319510999452789,1,3,0,0
-0.688341803806417,-0.798128029823446,0.605947158593221,-0.674302140137238,0.670586838736808,0.38980684591542,0.397494437698518,0.031132049178387,0,0,0,0
-0.320780317559609,-0.194789840126311,0.192612728712393,0.0114929789755876,-0.396622671883091,0.658500920200857,0.418298757984845,0.980992314809687,1,1,0,1
-0.384050730790948,-0.264013222529399,0.325209647325152,-0.094411343609644,0.931404437623428,-0.000643378923173607,0.936830609052069,0.443978850806574,1,1,1,0
-1.43591343422066,-1.41326109833628,1.75706214418791,-1.47689649531467,1.38378933182617,-0.0195999726586955,0.00766166820313364,0.213231088685122,0,0,0,1
0.291623364746171,0.165719669089207,-0.185156321544969,0.599510244002447,-0.0732540601821626,-0.943447137825654,-1.13560560244186,-0.594264576194064,1,2,0,1
0.257197998950555,0.134749859749968,-0.49273593698126,0.16565530463315,-1.71259067215272,2.60364896713808,1.95698593179563,2.72523159810967,1,2,1,0
0.005924951898508,0.0154172085028287,-0.12843697953745,-0.577437992753026,1.32323371702147,-0.30442712776695,0.0727627402029877,-0.365246362696181,0,2,1,0
-0.22940313432072,-0.277785475227118,0.308579883660628,-0.329090490558202,-1.15510593061844,0.350226771314031,0.19671473446194,0.255544617314075,0,1,1,0
-1.38864745177598,-1.4147409655772,1.23920153634707,-1.50339522198883,-1.29060164960013,0.464737083548618,0.136596232790875,0.350222533747575,0,0,1,0
-0.412067338991209,-0.310847467261638,0.274810034172485,-0.151671385517387,-0.662412221684246,-0.556677209795571,-0.78982492469909,-0.483948176308676,0,1,0,1
-0.335558109338076,-0.262971990014908,0.613008083942272,-0.347248201553329,-0.411954086321742,-0.444088995666453,-0.445844200048421,-0.579758354620659,0,1,0,0
-0.7867377375625,-0.648559332584971,0.681321683738803,-0.430305546706582,1.04078245964676,1.56488008027936,1.71911798051756,1.7615643623892,0,0,0,0
-0.1574388421732,-0.254140546731078,0.351923533547615,-0.141248589924592,-0.380087425841801,-0.772935784497808,-0.867729349582297,-0.481406547090355,1,1,0,0
0.397585126355622,0.360821292957866,-0.156391358611105,0.169785897098384,-1.55906916781372,0.435651689255574,-0.00489720410629471,0.340815966242166,1,2,0,1
1.85268377042045,1.91496736467569,-2.04785441752681,1.89304237419206,0.474728672832103,0.943083099872056,0.360506911498684,0.705104677742802,1,3,0,1
0.172298020156248,0.214082586141943,-0.357203927636188,0.0668037649627718,0.596863621595048,-0.22203700132214,0.220767890225112,-0.320187760880436,0,2,0,1
0.25375705186874,0.400892922402465,-0.317165477710279,0.44134526678543,1.09220140836724,-0.0958061705274085,0.358977661363488,-0.209888468434404,1,2,1,0
-0.0721831363976034,-0.0316542426776792,-0.146625022857684,-0.18028128613736,-0.346547506793813,-0.000643378923173607,1.22087419049856,1.06168099633633,0,1,0,1
-1.88286513377147,-1.69239552346387,1.95247375908369,-1.67506586123575,-1.43003908989408,-0.141430256095038,-0.74529607046814,-0.0896929345279817,0,0,0,0
-0.0251254494910244,0.0267891656062581,-0.0171699646697246,-0.0223258193053092,0.187573176890707,-2.17762451288886,-1.73612339701886,-1.84481875681826,0,1,1,0
0.0600362916804251,0.162414084820043,0.00949546028220888,0.136858752507079,-1.30905774926617,1.58130793487136,0.51691305978443,1.84476715936233,1,2,0,0
2.41921359761124,2.37252554516993,-2.19975878894192,2.73169568550188,-1.66903369268341,-1.02117849648049,-1.86290477606909,-0.888889776583326,1,3,0,0
-0.187947235347454,-0.186390292478285,0.355584817385327,-0.252890958537888,0.968756738650455,0.228917702517416,0.394798238935672,0.356135296686402,0,1,0,0
0.296951432079904,0.383181679889202,-0.207416672507373,0.0096412951654906,-0.330805731031953,-1.38048045406567,-1.48823386749178,-0.694825153623831,1,2,0,0
-0.0331738016713699,0.123509584973008,-0.363168001391567,0.326100926418583,0.0903860819379899,-0.533510030212277,-0.162025678648812,-0.364513130730657,0,1,0,0
-1.14645479795856,-1.06950243316433,-0.000293297553363641,-0.869344014604735,0.567864446119782,-0.455422114818872,0.0735132754978298,-0.552262504683181,0,0,0,0
1.12288075848284,1.10724553442114,-0.805674388050451,0.725554278995722,-0.339059982191143,0.185560753958492,0.429737319060005,0.152675421705428,1,3,1,0
0.739121401555364,0.868281009321584,-1.36483528866307,0.736072789707153,-1.5510660756216,-0.917951457221827,-1.07497175581902,-1.27560204275229,1,3,0,0
0.777507092170624,0.558074506507109,-0.659639178896147,0.647687270484155,-0.852701419477342,2.0840444569564,1.80397996782726,2.08448713034947,1,3,1,0
-0.89189407023426,-1.02641815633085,0.880453461665322,-0.920727410424422,-1.05500190331907,0.0284905753176,-0.624569695434588,-0.113091563359377,0,0,0,0
1.37810997890247,1.43562492636721,-1.58489728573989,1.43983898100736,1.65741721396746,0.927535433626354,1.66395679967326,0.64619313989492,1,3,0,0
-1.37537439205643,-1.36687780004312,1.56922805561961,-1.360362410284,0.833394271872666,-0.00655399100226124,0.566385411489516,-0.223637691888598,0,0,0,0
0.577056699185839,0.631835581042805,-0.248886891533518,0.453018006660174,-0.164055521711376,1.04953362486258,0.499543149647505,1.26132907335685,1,3,0,1
2.15140315187537,2.14414567449305,-2.05040115771798,1.68100917242261,-1.5086824363813,-2.20223040491818,-2.245682338236,-2.13391235501774,1,3,1,0
-0.971562661594876,-0.911084312823162,0.919474365700896,-0.507342210118006,-1.3268859738782,-0.737003777730579,-1.17448760145625,-0.507721419704624,0,0,1,0
-0.555062824116027,-0.632235636171767,-0.000293297553363641,-0.817877982066206,1.0876243746105,-0.544968727933899,0.32270760240457,-0.42078123204747,0,0,1,0
0.0987383449232756,0.152900969182704,-0.0736246556538226,0.191554971088888,1.54676308260136,-0.55346004144656,-0.354236915535907,-0.474377655458929,1,2,1,0
-0.493386718957132,-0.394379162599064,0.679819865484271,-0.421646558752573,-1.61958695596482,0.547176069880603,0.0715833367376456,0.414349371890411,1,0,0,0
-1.52147219610883,-1.39437008779298,1.47985737991591,-1.21609191803885,1.42534645135728,0.619064349459765,0.985078388809668,0.698130560219374,0,0,0,0
0.0682170542244449,0.263402879658121,-0.000293297553363641,0.290104745422821,-0.409945133389779,-0.000643378923173607,-0.197441925886509,-0.179727952845676,0,2,0,0
-1.04202090372882,-1.01303024211234,1.63425282647512,-0.979757046856778,-0.988178123106363,-0.049004351730928,0.287925114049411,-0.012013344511759,0,0,0,0
0.46585815596595,0.488923925458135,-0.261912704246623,-0.0212581115512376,-1.37405797795501,2.56445021390063,2.38658343477767,2.67312603719802,1,2,0,0
-0.901747763531494,-1.04606572663503,-0.000293297553363641,-1.20558263143268,0.945082589403627,0.343453238359397,0.0971057652528723,0.641761331376749,0,0,0,1
1.52256601359041,1.4608405700175,-1.85579275387581,1.61145875314242,-0.103920477394684,-2.3329733004045,-1.97721029178834,-2.30016019194319,1,3,0,0
-0.768060786986838,-0.783344348131323,0.643302515773719,-0.651985105125641,1.15525435522638,0.811097139971729,1.02794487810718,0.847840803353637,0,0,1,0
-0.315281851194985,-0.211861440724269,0.33660861429527,-0.393864512898787,-0.944794493869694,0.589988997372039,0.500548868596864,0.692649824684342,1,1,1,0
0.799582196924006,0.73432468944841,-1.0224479391567,0.430670711180082,0.62231296403692,1.21965935486366,1.31134455423415,1.19789469854624,1,3,0,1
-1.20750670434485,-1.12364733550032,1.55802652730337,-1.09570453410037,-1.31901881818232,0.630855460244554,-0.0268012946442616,0.775111976528627,0,0,0,1
0.224215491494016,0.221804861805551,0.0524751203104124,-0.341801318004452,-1.41729328461794,-0.946945560343816,-1.52408321375945,-0.70209943712408,1,2,0,0
1.2842032523085,1.25844874079494,-1.42501773848152,1.03906159813769,-1.26609680275943,0.936943266914936,0.375936080283185,1.32658874448994,1,3,0,0
-1.57725551985814,-1.54466088585223,1.97389376006541,-1.19791750375381,1.0737747592593,0.106977732709455,0.347107683817095,0.626527383291536,0,0,0,1
0.182170628268934,0.141987507521701,-0.189089446978412,0.428444038022541,0.542822271861193,1.10085808841112,1.17854034907494,0.987449761542791,0,2,0,0
0.256046908802108,0.211733751155981,0.257119648490597,0.311135004445367,-1.15329811846926,1.62750950323398,0.975099473887417,1.93067268533143,0,2,0,0
0.768466004462098,0.596636713535851,-0.759983237349897,0.661181262638315,-0.395367306582271,-0.125178134200254,0.255952070671417,-0.013894677733166,1,3,0,1
-1.21348207368544,-1.23151147803412,1.35804865446959,-1.60933819405755,0.917153373636455,0.922030115772782,1.21609245729651,0.816597023377618,0,0,1,0
-1.2954647010655,-1.33565847971491,1.60782469091475,-1.47728951719621,-0.738632556098119,1.08772595200107,1.01144927489839,1.16513168508577,0,0,0,0
0.513325329095422,0.459019019106839,-0.270518202288699,0.405762264028271,1.46298726475859,0.169373692894162,0.50287532128191,0.0969583406487481,1,3,0,0
0.29247199301229,0.330506807661399,-0.198501003975257,0.194278234507919,1.4399144800396,2.05807121873327,1.92903880231253,1.91535941075063,0,2,1,0
0.246828251776149,0.308726313850934,-0.282899965868883,0.244598018890374,0.187013922809283,1.10020629497435,1.27544764541426,0.757507780445627,1,2,0,0
0.341033239047345,0.360758789524321,-0.24758468112695,0.618889442239821,0.460916668099409,-0.611718867855878,-0.704927978680079,-0.558541580363841,1,2,0,1
-0.666715262564966,-0.566594513396777,0.51750528639699,-0.668804511364316,0.534504117171011,0.275735307269529,-0.182508543216021,0.483643168625772,0,0,0,0
0.228921808521503,0.282817096370078,-0.205532713592367,0.220486899705788,-0.832871266892843,0.905625946229332,0.736907677530733,1.02225546824223,0,2,0,0
0.288631157562421,0.257203726386909,-0.520566950808853,0.405921828567951,-0.462743068916341,2.01818324812946,1.45830674425702,1.97796996750485,1,2,0,0
-0.700415787794019,-0.742425814426458,0.357916208664157,-1.01621530570493,-1.25729412394391,0.654429127886329,0.145290316690768,1.03676251935447,0,0,1,0
1.83264471519368,1.85150026998586,-1.8695746361408,1.69281714937683,1.47548374318702,0.306575155917983,0.862575190107906,0.808290299002485,1,3,0,0
0.466094259333671,0.51842478463411,-0.225203437942283,0.378760673630842,0.779163351962408,1.32931684286076,1.13040388862226,1.36495362570329,1,2,0,0
-1.16866753470291,-1.02632852142178,1.38247323555883,-1.01217985671356,-1.56760734261988,-0.227612454414967,-1.08164515852139,0.175206621642176,0,0,0,0
0.64548184344905,0.757020554558361,-0.679541560341912,0.694260438260263,0.174843930216014,-1.03640553610796,-0.539481031531429,-0.890736827860449,1,3,0,1
-0.955997219741764,-1.00418284335239,1.32976598515883,-1.06208781522783,-0.539806786349127,0.741445787494556,0.494394483476039,0.712558179157667,0,0,1,0
0.773631754423182,0.758204511396074,-0.908905500266781,0.632955102302626,1.095897241349,-0.394208360518471,0.293056518077273,-0.137814776152237,1,3,1,0
1.13836580373077,1.19624923698942,-1.55411779310842,0.992022058984277,-0.537290769615528,2.60364896713808,2.5713794610236,2.65449012581826,1,3,1,0
-0.804807050567683,-0.696793118267116,0.384163746550259,-0.574262176122449,0.503092651436642,0.268272828240525,0.554769896237493,-0.333726922482709,0,0,0,0
0.946707454028159,1.03186606200758,-1.20946157688939,0.970710537317024,-1.15407250336928,0.747861976774559,0.396356361758561,0.633231930377895,1,3,0,1
0.406155946703664,0.396603095884126,-0.253454900773766,0.521884019318757,0.207293911383546,-0.656788254115137,-0.488934615137327,-0.991206580173085,1,2,0,0
0.807969303265429,0.679903344589675,-0.957325522818784,0.46731897377089,-0.710189259206862,1.33014196710838,1.30858934046206,1.14760688313268,1,3,0,0
1.86309736254497,1.75374601863283,-1.8181722800104,1.62916804594095,-1.15702344084214,-0.0255472381639211,-0.111504309741864,-0.162715205362974,1,3,1,0
-0.240007090576658,-0.212930366417364,0.575718308014689,-0.252238576216085,0.416872716940951,-0.127980860625894,-0.171681638592791,-0.257324112058334,0,1,0,0
-0.739082096373618,-0.70228907447674,0.534538370324276,-0.723735529251232,0.48401027053106,-0.102774009342118,0.172913972708517,-0.35979561716776,0,0,1,0
-0.872383559308465,-0.975442770093717,0.98881499565906,-0.824751445216436,1.67806124613142,-1.35279667903161,-0.93190992422256,-1.56853749884313,0,0,1,0
-0.800023890489924,-0.791925224575685,0.926824293240924,-0.872559458342695,0.589537592056433,-0.260227902774003,-0.165331262671254,-0.407896816331623,0,0,1,0
-0.0747904843249334,-0.0136830650753052,-0.0980943983905346,0.136240350812515,0.0581882937538248,0.576029114205539,0.684531823602493,0.444426290524225,0,1,0,1
0.33583361575314,0.220566842764274,-0.0732060462635748,0.298036123618635,1.43304920331445,-1.61939163277542,-1.24021076388058,-1.59688650405369,1,2,1,0
0.272548310274355,0.377861212224812,-0.338752940672523,0.361330652385032,1.14090353202559,1.07514633565192,1.30427662956977,1.06763307767698,1,2,1,0
0.81299893936097,0.77044964207703,-0.911961156442244,0.589253062096528,0.172622973728249,-0.278924291060268,-0.100120009531263,-0.0923179458336296,1,3,1,0
0.0136694900620791,0.135394566695298,0.409376678061404,0.287409345577682,0.0430826945921417,0.259620262221959,0.143189301496222,-0.00959217227888519,1,2,0,0
1.42792417451698,1.36655402781805,-1.35974735615034,1.1906810311554,1.53470901810059,-2.34221779934525,-1.47715854464726,-2.41679364686482,1,3,0,0
-0.258924317065334,-0.358545264296219,0.450019500459641,-0.35891223261811,0.409487318844559,0.238900295468126,0.195626217052712,0.629279381244029,0,1,1,0
2.67145391097833,2.61014879166482,-2.46672912960725,2.60563008729474,0.744280914213488,-1.09221053292287,-0.513085055650633,-0.842615745869554,1,3,1,0
0.6151589950147,0.601329600365041,-0.762877444544617,0.565384620611089,-1.4279331547963,-0.36617202541506,-0.680691780095396,-0.538928673782723,1,3,0,0
